Distributor,Theaters,Movie_years,Movie_budget,Movie_aspect_ratio,Movie_runtime,Movie_ratings,Movie_director,Movie_director_credit,Movie_director_awords_Oscars,Movie_director_awords_win,Movie_director_awords_nominations,Movie_actor_1_name,Movie_actor_1_credit,Movie_actor_1_awords_Oscars,Movie_actor_1_awords_win,Movie_actor_1_awords_nominations,Movie_actor_2_name,Movie_actor_2_credit,Movie_actor_2_awords_Oscars,Movie_actor_2_awords_win,Movie_actor_2_awords_nominations,Movie_actor_3_name,Movie_actor_3_credit,Movie_actor_3_awords_Oscars,Movie_actor_3_awords_win,Movie_actor_3_awords_nominations,Movie_music_names,Movie_music_credit,Movie_music_awords_Oscars,Movie_music_awords_win,Movie_music_awords_nominations,Movie_writter_names,Movie_writter_credit,Movie_writter_awords_Oscars,Movie_writter_awords_wins,Movie_writter_awords_nominations,Movie_cinematography_name,Movie_cinematography_credit,Movie_cinematography_aword_Oscars,Movie_cinematography_aword_win,Movie_cinematography_aword_nominations,Movie_costume_name,Movie_costume_credit,Movie_costume_aword_Oscars,Movie_costume_aword_win,Movie_costume_aword_nominations,Movie_awords_win,Movie_awords_nominations,Movie_awords_oscars
29,2781,2017,4500000,2.39,127,7.7,230,0,1,96,112,101,35,1,21,70,12,0,0,0,7,115,0,2,13,2,143,0,0,12,23,326,4,1,96,112,338,41,0,3,7,293,16,0,0,1,149,201,1
26,3408,2007,110000000,2.35,108,7.1,265,6,0,0,1,66,73,1,6,28,632,29,2,4,29,390,24,0,3,0,131,33,2,5,24,295,0,0,0,0,307,5,0,5,13,104,21,0,0,0,3,16,0
29,3172,2003,55000000,2.39,102,6.3,196,11,0,1,2,191,16,0,7,15,581,16,0,5,8,24,0,0,5,0,32,10,1,4,25,7,2,0,0,0,197,26,1,0,1,307,7,0,0,0,3,6,0
31,2510,1992,35000000,2.39,119,6.7,365,70,0,10,7,301,23,2,12,13,136,41,4,27,38,351,23,1,3,1,68,10,1,25,29,274,8,0,1,2,139,56,0,1,8,375,0,0,0,0,3,4,0
20,3250,2019,20000000,2.39,115,6.3,267,5,0,1,22,92,0,1,0,20,291,0,2,64,170,386,0,1,12,1,212,0,0,0,1,378,6,0,1,22,179,0,0,0,0,354,0,0,0,0,23,74,1
30,3980,2018,100000000,2.39,103,4.2,25,18,1,58,54,398,0,0,0,4,484,0,2,50,84,610,0,1,51,1,175,25,2,17,23,276,0,0,0,1,337,59,0,0,3,304,23,2,4,20,5,20,0
22,2948,2007,20000000,1.85,99,7.6,163,8,0,8,6,230,9,2,8,61,446,32,0,7,26,140,0,0,0,0,126,4,0,0,5,544,0,1,13,35,294,23,0,0,0,100,50,3,0,3,11,24,0
30,3972,2015,190000000,2.2,113,6.4,41,9,2,26,35,150,82,2,85,199,236,96,3,15,54,89,0,0,3,0,148,31,1,75,103,117,12,3,10,41,48,20,1,18,21,167,39,1,3,6,2,19,0
5,3372,2007,61000000,1.85,104,6.3,235,2,1,2,1,438,48,2,2,77,320,12,0,8,17,742,32,7,13,7,208,7,1,1,-7,268,0,0,0,0,310,20,0,4,4,193,57,2,7,14,3,10,0
31,4236,2020,84500000,2.39,128,6.1,58,4,0,8,9,286,0,2,21,109,549,0,1,6,20,481,0,0,4,0,43,45,4,3,33,100,3,0,0,1,216,73,2,13,47,124,19,0,0,7,6,46,0
13,2638,1998,33000000,2.39,96,7,44,15,2,6,4,252,6,0,2,3,251,79,0,47,51,719,52,2,2,2,120,86,6,14,26,519,3,0,0,0,0,70,1,0,5,357,12,2,3,17,6,9,0
4,2663,1997,24000000,2.39,118,6.2,461,25,0,11,8,177,0,0,7,28,482,13,0,5,14,583,0,0,1,0,131,4,2,19,38,358,1,0,4,3,248,23,1,2,10,201,17,0,0,1,8,13,0
31,3332,1984,1800000,1.85,110,7.5,461,7,0,11,8,226,125,1,6,2,542,0,1,1,4,274,0,0,6,0,28,7,2,1,2,601,5,0,11,8,132,17,0,0,0,204,0,0,0,0,3,5,0
26,3721,2019,200000000,2.39,109,5.7,404,2,1,2,6,185,50,1,17,35,449,59,2,76,146,335,0,1,116,1,75,126,1,120,243,548,11,1,2,6,218,32,1,3,9,87,44,1,1,13,0,13,0
31,3111,2010,80000000,2.35,113,6.9,5,8,0,1,7,110,48,2,73,165,206,68,1,49,84,523,0,1,3,1,16,0,1,38,81,201,2,0,0,2,84,41,1,0,1,357,32,2,3,17,3,16,0
31,4058,2017,150000000,2.39,130,8,115,15,1,73,80,372,39,2,33,150,138,53,0,3,2,639,0,1,9,1,20,47,1,2,41,225,5,0,3,14,287,83,2,163,156,326,48,0,8,13,95,154,2
31,3735,2009,100000000,2.39,93,6.7,407,79,1,53,111,299,2,0,2,7,501,0,0,0,0,493,2,0,0,0,27,44,2,17,64,551,9,1,53,111,190,28,1,2,18,59,8,0,2,4,7,53,1
31,3355,2010,65000000,2.35,109,6.5,448,10,4,9,41,361,74,2,31,104,670,40,2,9,27,518,0,1,3,1,32,18,1,4,25,15,8,1,0,3,195,28,1,2,20,240,25,0,1,3,0,7,0
13,2707,2002,54000000,1.85,98,6.7,165,8,2,79,112,436,40,0,11,20,379,70,1,12,14,643,94,1,9,1,131,17,2,0,19,396,25,0,0,1,108,26,0,2,3,398,40,1,3,8,6,10,0
26,3604,2014,34000000,2.39,120,6.8,460,3,0,0,2,117,9,0,12,8,20,26,0,0,1,419,20,0,0,0,107,11,1,2,6,452,0,0,2,6,98,34,1,0,9,64,7,0,0,1,4,12,0
4,3344,2003,38000000,1.85,91,4.3,375,16,0,41,32,34,55,1,44,65,76,0,0,3,13,13,0,0,4,0,185,1,0,41,32,508,9,0,41,32,284,3,0,41,32,299,1,0,0,0,3,5,0
30,3118,2009,30000000,1.85,113,4.5,339,7,2,0,-10,316,0,1,11,48,57,20,0,6,11,220,0,0,4,0,101,85,1,20,14,119,19,0,0,0,70,28,0,0,1,69,0,1,0,8,6,10,0
26,3934,2014,145000000,1.85,118,6.8,372,14,0,1,5,423,32,2,9,40,435,20,0,1,9,433,0,0,0,0,44,86,4,73,94,266,14,0,0,2,230,0,0,3,1,308,0,0,0,0,2,16,0
17,3112,2011,75000000,1.85,164,6,435,10,0,6,5,165,13,0,3,12,456,64,1,29,28,688,66,0,5,0,215,26,2,7,10,89,0,0,1,4,31,24,0,0,2,115,9,1,8,8,1,6,0
13,2925,2005,40000000,2.35,101,6.9,95,10,0,1,1,334,24,1,15,50,652,41,0,8,14,141,99,1,8,1,188,5,1,12,6,561,3,0,0,0,176,29,0,0,3,104,19,0,0,0,11,11,0
13,3337,2003,33000000,1.85,95,7,219,4,2,9,16,438,29,2,16,91,260,85,1,8,20,78,30,1,4,1,101,62,1,14,8,138,0,0,0,2,114,27,0,1,1,223,13,0,0,4,2,7,0
16,3336,2013,15000000,1.85,117,6.5,193,15,0,0,0,229,23,0,0,14,252,6,0,0,1,263,36,0,0,0,119,0,0,0,0,310,8,0,0,14,191,42,0,0,0,114,0,0,0,0,1,9,1
16,3212,2004,30000000,1.37,113,7.1,414,8,10,7,4,418,148,0,14,26,115,131,0,2,15,640,105,0,0,0,199,0,0,2,1,162,4,3,3,1,152,43,0,5,2,377,4,0,0,0,1,10,0
22,3144,2009,26000000,1.85,84,5.2,419,14,0,1,1,256,17,1,1,13,362,22,0,1,3,327,0,0,1,0,219,8,0,1,1,356,2,1,1,13,294,27,0,0,0,117,33,0,0,0,1,3,0
25,2274,1991,102000000,2.39,102,8.5,178,8,3,39,38,36,25,1,24,36,401,0,3,17,7,208,0,0,4,0,23,10,0,3,3,248,7,3,39,38,0,61,1,0,5,258,20,0,1,1,32,33,4
10,3183,2007,10000000,1.85,92,5.9,90,5,0,3,6,412,77,0,4,7,121,62,0,4,5,662,19,0,0,0,29,5,0,0,11,460,2,0,0,0,64,26,0,0,3,5,24,0,1,1,2,7,0
10,2949,2005,4000000,1.85,110,6.6,90,2,0,3,6,412,74,0,4,7,589,0,0,1,3,197,33,2,0,2,29,3,0,0,11,370,2,0,6,15,64,19,0,0,3,5,18,0,1,1,4,11,0
30,3697,2009,150000000,2.39,119,5.1,170,1,1,1,4,49,92,1,2,18,660,48,7,1,15,751,31,2,8,2,216,20,0,16,10,111,9,0,0,2,27,31,0,2,1,118,49,1,6,10,1,1,0
22,3049,2011,20000000,1.85,92,5.6,176,10,1,1,6,68,0,4,19,70,408,0,0,3,6,323,23,0,7,0,144,1,0,3,1,204,2,5,1,9,5,35,1,5,6,100,63,3,0,3,6,4,0
16,2315,1998,60000000,1.85,87,8.1,347,27,6,15,31,215,26,2,26,74,389,0,3,17,80,560,11,0,2,0,26,0,1,14,22,33,1,1,11,12,247,21,1,4,8,252,8,1,0,4,40,66,3
29,2796,2016,10000000,2.39,91,6,179,3,0,1,4,144,53,0,0,2,174,0,1,4,15,537,96,0,0,0,162,20,0,3,4,249,11,0,1,4,133,2,0,1,2,116,28,0,0,0,0,6,0
29,3222,2010,150000000,1.85,137,5.8,200,11,1,1,6,392,12,0,0,0,208,0,0,2,1,219,0,1,10,1,44,78,4,69,90,32,10,1,3,3,305,53,0,0,4,288,37,4,18,18,3,8,1
26,3528,2019,97600000,2.39,93,8.1,182,13,2,9,25,295,81,1,32,144,101,50,1,79,132,365,55,0,1,0,131,55,2,17,36,283,12,0,1,7,258,61,1,8,31,87,44,1,1,13,22,86,2
29,2845,1997,45000000,1.85,93,6.9,451,3,0,0,4,215,25,2,25,73,434,0,1,3,16,389,5,0,0,0,101,39,1,8,2,464,1,0,0,0,295,66,1,15,16,190,15,0,0,0,4,5,1
26,3356,2010,95000000,2.39,88,5.9,63,14,1,6,20,278,14,0,7,22,65,17,0,1,3,18,0,0,1,0,32,18,1,4,25,114,5,0,0,0,313,31,2,2,7,326,40,0,8,13,0,11,0
29,2591,2017,19000000,2.39,124,6.2,271,13,0,3,14,357,0,0,8,26,507,0,1,31,88,301,0,0,7,0,53,0,0,0,0,186,16,2,1,5,114,50,0,1,1,88,10,0,0,0,14,39,0
29,3604,2007,175000000,2.35,92,5.4,451,8,0,0,4,396,33,1,21,125,461,83,1,50,65,432,0,1,6,1,101,79,1,18,12,566,21,1,1,3,127,23,0,4,2,190,24,0,0,0,2,11,0
16,3183,2002,68000000,2.39,103,6.4,350,6,1,11,10,169,0,0,0,0,552,7,0,0,1,307,118,1,10,1,94,212,1,22,70,587,11,0,0,1,162,41,1,1,8,251,15,0,0,0,2,5,0
26,2222,1992,28000000,1.85,108,6.8,63,4,1,6,20,283,11,1,4,6,307,23,1,3,32,160,34,0,1,0,109,118,5,156,310,303,25,0,2,2,176,12,0,0,3,165,7,0,0,0,3,3,0
30,683,2008,7000000,1.85,103,2.4,51,5,0,0,0,316,0,1,10,47,624,11,1,4,15,411,2,3,11,3,155,0,0,0,0,430,19,4,0,2,228,0,0,0,2,47,0,0,0,0,0,1,0
30,2801,2003,33000000,2.35,152,5.6,2,4,2,3,3,397,45,5,6,23,507,0,1,17,74,234,72,1,13,1,120,93,6,14,26,263,0,0,0,0,176,26,0,0,3,307,7,0,0,0,4,13,0
31,3310,2008,80000000,1.85,86,5.7,399,6,0,2,1,432,48,0,8,14,521,0,1,41,101,635,126,1,45,1,7,16,1,6,1,398,0,0,0,0,150,20,0,0,2,363,15,0,0,2,1,1,0
30,2440,2014,50000000,2.39,118,5.9,371,7,1,10,14,27,0,1,11,65,132,1,0,4,18,306,47,1,17,1,57,0,1,11,28,253,7,1,0,1,349,0,0,0,0,295,0,0,0,0,10,71,3
8,3079,2010,30000000,1.66,96,8.7,255,21,0,0,1,430,0,0,0,4,281,3,0,0,0,598,0,0,1,0,104,4,1,0,3,530,4,0,0,0,124,19,0,0,0,215,0,0,0,0,3,6,0
31,3445,2010,100000000,1.85,124,4.5,295,5,2,5,22,381,0,4,14,35,384,0,1,5,9,153,0,6,5,6,1,23,0,12,4,429,9,2,5,22,168,0,0,1,1,153,1,0,0,0,8,9,0
22,3094,2008,65000000,2.35,120,6.9,0,9,1,18,60,438,53,2,3,78,310,49,1,8,41,483,0,1,15,1,110,6,0,6,22,602,7,2,3,78,240,44,0,0,1,371,15,0,0,1,3,2,0
29,3536,2010,100000000,1.85,74,5.5,334,7,1,2,9,360,81,2,52,122,47,92,1,3,49,572,36,1,4,1,198,8,0,2,3,302,9,0,0,1,264,62,1,3,12,290,51,0,1,1,3,5,0
16,2812,1996,45000000,2.39,105,7.6,226,4,0,1,5,339,55,3,23,51,323,51,0,1,5,85,37,0,2,0,94,177,1,16,64,203,51,2,10,6,213,65,0,1,1,97,11,0,1,1,8,20,1
29,2871,2007,30000000,1.85,88,6.9,238,5,1,4,24,387,11,1,13,35,356,0,2,10,29,580,50,1,9,1,98,3,0,0,3,335,22,1,4,24,99,45,0,0,2,100,50,3,0,3,8,26,0
31,3785,1979,30000000,1.85,125,7.1,238,5,1,4,24,387,11,1,13,35,356,0,2,10,29,580,50,1,9,1,98,3,0,0,3,335,22,1,4,24,99,45,0,0,2,100,50,3,0,3,8,26,0
29,3131,2014,65000000,2.35,96,7.2,20,2,1,50,109,174,22,0,14,13,157,23,0,5,14,249,14,0,4,0,8,57,2,95,266,291,24,4,129,300,287,80,2,160,153,239,52,0,0,4,16,29,3
6,2463,1998,70000000,1.85,146,8.6,427,39,3,166,183,414,34,2,65,174,638,27,1,7,13,207,3,0,9,0,109,140,5,162,316,507,4,1,1,6,140,20,2,13,47,178,10,2,1,19,74,75,5
30,3131,2005,56000000,2.39,98,5.6,2,7,2,3,3,431,15,0,7,38,390,0,1,6,20,241,0,2,2,2,101,69,1,16,10,582,7,1,0,5,251,35,1,10,4,68,11,1,0,2,1,10,0
3,2491,1992,40000000,1.85,98,7.4,135,30,5,19,25,148,20,1,31,66,665,0,2,20,50,44,69,1,29,1,226,0,0,10,8,67,53,0,0,2,220,104,3,24,31,115,2,1,8,8,21,25,3
26,2986,2008,48000000,1.85,111,5,270,7,2,3,29,290,40,2,10,64,674,0,3,7,34,361,71,1,1,1,88,85,8,57,85,383,8,2,3,29,323,56,1,4,6,36,38,0,0,5,3,10,0
22,3548,2011,80000000,1.85,129,6.4,116,34,0,1,4,3,46,1,54,113,289,0,1,32,80,558,0,1,91,1,191,21,2,2,-2,25,6,0,0,0,327,88,0,3,2,117,36,0,0,0,5,13,0
26,3560,2008,80000000,2.35,60,5.5,396,3,0,0,6,250,66,0,13,31,290,0,1,1,15,401,0,1,22,1,217,10,0,6,8,155,1,0,0,0,76,45,1,0,2,381,28,0,0,1,2,5,0
21,2969,2010,25000000,2.35,137,6.3,259,68,3,5,4,76,21,0,23,57,15,0,1,0,38,619,80,2,4,2,55,27,0,0,3,259,1,0,0,0,325,34,0,0,1,84,14,0,0,1,4,8,0
10,3113,2017,40000000,2.39,122,7.5,59,13,0,0,4,250,87,0,13,31,526,51,0,19,18,284,129,1,3,1,217,25,0,6,8,163,5,0,0,0,54,55,1,7,32,241,24,0,0,0,4,10,0
26,3685,2006,110000000,1.85,108,6.4,402,21,1,4,11,43,78,1,14,60,76,0,0,3,13,188,60,2,5,2,5,58,2,28,42,504,9,2,0,4,118,29,1,8,16,326,35,0,8,13,2,8,0
7,3098,2013,70000000,2.39,119,6.5,24,58,0,5,9,152,44,0,4,17,0,34,1,0,11,244,2,0,0,0,215,29,2,7,10,115,0,0,0,0,50,10,0,1,1,112,0,0,0,0,1,5,0
30,2708,2000,75000000,2.39,106,7.3,270,3,2,16,42,66,49,1,20,42,564,72,1,21,66,639,0,1,13,1,88,62,8,49,77,383,4,2,16,42,91,42,2,14,23,178,12,2,1,19,2,15,0
26,3791,2015,61000000,2.39,131,6.3,460,4,0,0,2,117,10,0,12,8,376,23,0,0,0,403,0,0,1,0,107,11,1,2,6,575,1,0,0,0,119,22,0,10,3,348,36,0,0,2,2,5,0
22,3119,2009,100000000,2.35,90,6.9,352,1,1,15,10,47,26,2,9,45,28,0,0,1,23,304,101,1,8,1,136,27,2,9,-1,483,6,1,15,10,276,0,0,0,2,280,0,6,2,15,1,13,1
28,4007,1991,30000000,1.37,99,6.9,28,1,1,6,14,25,0,1,7,30,516,42,1,5,8,138,53,3,7,3,128,8,7,25,54,87,4,0,0,2,242,26,5,5,2,340,43,2,5,13,5,20,1
16,2411,1991,30000000,1.37,99,6.9,28,1,1,6,14,25,0,1,7,30,516,42,1,5,8,138,53,3,7,3,128,8,7,25,54,87,4,0,0,2,242,26,5,5,2,340,43,2,5,13,5,20,1
18,3011,2001,46000000,2.35,102,5.7,202,3,1,1,3,238,0,1,40,87,56,41,3,13,29,117,0,1,18,1,88,68,8,50,78,58,23,3,13,29,258,26,1,10,33,118,35,1,6,10,1,2,0
30,3749,2012,250000000,2.35,132,6.6,14,8,2,25,57,406,9,0,3,10,410,0,0,0,2,655,0,2,13,2,148,26,1,72,100,34,13,2,25,57,55,16,0,0,0,272,13,1,2,8,2,8,0
30,2330,2012,250000000,2.35,132,6.6,14,8,2,25,57,406,9,0,3,10,410,0,0,0,2,655,0,2,13,2,148,26,1,72,100,34,13,2,25,57,55,16,0,0,0,272,13,1,2,8,2,8,0
26,2629,1993,1500000,1.66,45,8.6,252,34,0,0,4,153,0,2,27,86,-1,0,0,0,0,169,15,2,11,2,137,17,15,5,-20,92,3,8,4,6,26,0,3,3,7,168,0,0,1,1,95,217,5
24,3010,2012,100000000,2.39,165,8.4,357,18,2,158,273,186,50,1,45,81,110,99,2,74,33,440,40,1,90,1,184,0,3,10,121,486,22,2,158,273,106,0,2,3,23,10,0,1,0,0,56,157,2
29,2024,2013,17000000,2.35,123,6.7,271,9,0,3,14,318,0,0,3,4,462,37,0,2,5,501,0,0,1,0,197,13,2,3,13,384,2,0,3,14,114,41,0,1,1,202,0,0,0,0,3,15,0
29,3158,2015,35000000,2.35,125,6.2,238,14,1,12,32,89,31,1,2,1,149,0,0,0,0,104,0,0,0,0,110,8,0,6,22,27,5,1,11,40,155,34,0,4,5,209,0,0,0,0,5,25,2
30,3646,2010,200000000,2.39,116,6.6,303,71,1,3,2,180,23,1,25,90,207,0,0,2,14,61,91,1,36,1,78,58,1,9,26,61,7,0,5,8,167,42,1,25,42,315,33,1,3,18,1,11,0
26,2694,2004,20000000,2.39,92,6.7,360,2,0,0,2,432,35,0,8,14,109,0,0,0,2,63,63,1,14,1,208,7,1,15,7,489,2,0,0,2,152,43,0,5,2,55,26,0,0,1,2,9,0
16,3620,2017,20000000,2.39,50,7.8,360,2,0,0,2,432,35,0,8,14,109,0,0,0,2,63,63,1,14,1,208,7,1,15,7,489,2,0,0,2,152,43,0,5,2,55,26,0,0,1,2,9,0
16,3064,1999,100000000,1.85,105,7.3,440,22,2,5,52,228,31,3,55,126,106,0,1,20,34,529,0,2,18,2,44,38,4,58,79,600,51,0,0,0,97,20,3,122,57,74,34,4,15,45,27,43,1
22,3053,2002,48000000,2.39,112,6.8,97,75,2,48,120,220,0,2,38,32,381,0,0,51,73,245,51,1,38,1,83,50,3,68,95,145,17,0,3,13,50,1,0,1,1,282,25,1,2,14,1,9,0
21,2981,2005,19000000,2.35,119,6.7,396,2,0,0,6,264,0,3,24,87,640,76,2,9,57,102,38,0,7,0,34,42,1,1,5,466,3,0,0,0,340,4,1,3,19,381,20,0,0,1,4,9,0
10,3060,2008,10800000,1.85,92,5.8,100,3,0,0,2,412,83,0,4,7,121,69,0,4,5,662,22,0,0,0,29,7,0,0,11,460,3,0,0,0,64,28,0,0,3,5,29,0,1,1,1,2,0
6,3156,2002,52000000,1.85,141,8.1,427,44,3,170,187,266,27,1,80,233,636,41,2,69,178,141,85,1,5,1,109,154,5,166,320,269,3,1,0,4,140,22,2,17,51,264,18,3,7,31,16,44,2
30,3683,2020,52000000,1.85,94,5,427,44,3,170,187,266,27,1,80,233,636,41,2,69,178,141,85,1,5,1,109,154,5,166,320,269,3,1,0,4,140,22,2,17,51,264,18,3,7,31,16,44,2
22,4224,2019,110000000,2,114,5.6,133,37,0,7,11,83,35,0,13,45,622,0,0,14,24,427,72,1,2,1,30,40,3,1,3,401,4,0,0,4,322,54,1,8,8,315,42,1,1,16,0,9,0
10,2194,2006,6000000,1.85,107,5.3,458,5,0,16,49,426,5,0,16,49,59,44,2,11,18,460,0,1,12,1,65,1,0,0,2,597,6,0,16,49,342,20,0,2,3,81,0,0,0,0,0,7,0
29,2805,2014,9000000,2.39,103,6.4,179,2,0,1,4,144,48,0,0,2,78,0,0,5,15,752,18,0,2,0,162,20,0,3,4,249,9,0,1,4,133,1,0,1,2,387,0,0,0,2,3,6,0
25,3284,2013,115000000,2.35,109,6.6,312,10,1,6,28,295,62,1,26,138,306,0,2,49,43,674,5,0,1,0,192,2,0,0,1,443,5,1,6,28,343,10,1,0,3,23,48,1,6,3,1,10,0
16,3595,1997,85000000,1.85,93,7.3,383,4,3,11,13,405,27,1,4,11,333,21,0,4,23,641,1,0,2,0,3,13,8,23,73,514,15,3,11,13,263,0,0,0,1,120,0,0,0,0,9,15,1
31,3006,2005,100000000,2.4,121,7,136,64,0,5,16,250,60,0,13,31,511,0,1,28,76,676,23,0,18,0,118,23,0,4,9,258,0,0,0,0,260,57,1,11,25,239,36,0,0,4,2,10,0
6,2813,2000,100000000,2.39,130,6.6,378,18,1,13,18,311,0,3,4,36,355,0,0,0,0,528,0,0,13,0,5,36,2,22,36,109,0,0,5,3,84,25,1,0,12,372,26,0,0,4,7,7,0
29,2498,1994,46000000,1.33,91,4.9,48,5,0,2,1,225,36,1,3,48,175,0,2,1,18,624,25,1,2,1,53,0,0,0,0,591,1,0,0,1,77,52,1,3,9,338,33,1,1,1,6,10,0
31,3755,2012,150000000,1.85,113,6.2,440,32,2,18,65,228,65,3,68,139,454,0,3,16,48,277,0,2,36,2,44,81,4,71,92,542,3,0,0,0,34,17,5,4,48,74,55,4,28,58,2,13,0
16,3575,2017,69000000,1.85,100,6,398,5,0,1,2,438,99,2,12,87,423,60,2,19,73,500,57,2,37,2,144,10,0,3,1,539,10,0,1,2,176,49,0,0,3,55,45,0,0,1,1,11,0
31,3404,2015,35000000,2.39,133,7.6,390,4,0,48,53,304,29,1,35,63,609,71,3,55,61,705,0,0,14,0,125,10,1,5,53,521,3,0,48,53,209,84,1,4,1,22,36,0,0,1,45,63,1
29,3116,2018,10000000,2.39,103,5.7,1,3,0,1,2,272,0,0,6,7,393,31,0,6,15,38,51,0,0,0,112,8,0,2,3,370,15,0,6,15,338,45,0,3,7,233,43,0,0,0,0,6,0
16,3105,2011,13000000,1.85,105,1.6,222,8,0,2,2,243,18,0,55,82,62,31,0,14,23,524,0,1,13,1,178,0,0,0,1,338,0,0,55,82,144,0,3,8,27,333,0,0,0,0,2,6,0
3,2410,1989,37000000,2.39,108,6.6,172,9,1,7,11,48,29,1,21,73,127,30,1,3,15,678,0,3,31,3,176,8,1,18,10,118,10,1,3,15,224,24,2,5,5,137,17,1,0,1,2,1,0
31,3312,2004,80000000,1.85,93,5.1,358,5,0,0,0,145,20,0,8,18,568,0,1,4,16,490,32,0,3,0,53,0,0,0,0,608,61,2,12,13,240,39,0,0,1,228,16,0,0,1,1,4,0
16,2327,1989,48000000,2.39,127,8.2,427,29,3,157,174,162,41,1,10,8,578,72,1,5,-2,183,150,1,10,1,109,110,5,153,307,274,6,0,1,2,89,79,3,12,9,178,2,2,1,19,7,22,1
31,3242,2001,100000000,1.85,146,7.2,427,43,3,169,186,160,31,1,6,8,193,0,2,8,13,654,30,0,1,0,109,150,5,165,319,69,1,0,0,0,140,21,2,16,50,39,17,2,2,14,17,69,2
10,2925,2013,75000000,2.39,115,7.3,268,10,0,0,1,209,25,1,13,50,421,51,3,24,117,749,71,3,21,3,25,57,2,8,13,173,16,0,1,2,232,13,0,0,0,172,6,1,3,6,1,3,0
30,3215,2008,20000000,2.35,91,3.8,358,7,0,0,0,348,0,1,2,5,416,9,0,2,3,314,0,2,1,2,79,60,0,6,5,28,0,0,0,0,259,46,1,3,2,265,24,0,8,10,3,6,0
10,2155,2010,20000000,1.85,121,4.7,458,17,0,16,49,426,14,0,16,49,271,0,1,61,121,344,0,0,8,0,1,23,0,12,4,597,16,0,16,49,342,27,0,2,3,269,0,0,0,0,1,5,0
21,2225,2014,24000000,2.35,106,5.8,444,53,0,0,6,2,54,0,4,7,448,37,1,3,12,337,21,0,0,0,33,29,1,0,-3,348,3,0,0,1,42,6,0,0,0,343,36,0,0,1,2,4,0
30,3440,2011,45000000,1.85,120,7.1,177,9,11,3,7,194,23,0,7,27,21,0,6,62,226,128,59,1,24,1,32,20,1,4,25,264,2,0,7,27,84,42,1,0,2,320,5,0,0,0,16,43,1
30,3904,2013,215000000,2.39,150,6.4,162,19,1,1,4,228,68,3,69,140,37,18,1,1,31,746,59,0,10,0,75,103,1,114,237,339,2,1,2,6,27,35,0,2,1,315,38,1,3,18,5,18,2
5,3510,2008,80000000,2.39,118,6.6,83,25,0,0,0,391,34,0,18,58,453,0,1,3,7,645,0,0,11,0,25,37,2,3,8,300,0,0,1,1,61,47,0,1,29,251,27,0,0,0,3,8,0
30,2457,1995,30000000,1.66,81,8.3,208,9,1,10,6,414,30,2,62,171,628,4,1,22,35,194,59,1,2,1,177,4,2,19,92,304,5,1,10,6,278,0,0,0,0,256,0,0,0,0,27,20,3
13,3016,1974,300000,1.85,83,7.5,446,4,0,9,4,287,0,0,0,1,11,1,0,0,0,576,0,0,0,0,221,0,0,0,0,359,0,0,0,0,58,0,0,3,8,396,0,0,0,0,1,1,0
26,3711,2015,65000000,2.35,120,7,329,18,4,2,1,235,55,2,13,65,508,62,0,0,0,502,0,2,32,2,208,11,1,9,1,462,5,4,2,1,273,50,1,0,17,64,9,0,0,1,6,28,2
16,4086,2019,185000000,2.39,128,6.2,443,4,1,0,8,274,0,3,15,5,38,68,1,22,34,462,0,0,5,0,115,31,0,7,25,154,36,0,8,12,181,41,0,0,0,298,33,1,14,18,1,9,0
10,3740,2016,110000000,2.35,120,5.7,376,10,0,15,7,388,0,2,30,64,625,13,0,3,7,542,0,2,54,2,114,47,0,7,8,452,1,0,2,6,104,34,0,1,1,258,54,0,1,1,3,12,0
26,2777,1998,71500000,1.85,85,5.4,34,15,2,6,13,119,28,1,18,75,486,83,1,12,14,567,20,1,2,1,179,14,0,4,1,232,5,0,0,0,295,67,1,15,16,357,12,2,3,17,4,10,0
30,3350,2002,65000000,1.85,104,5.6,292,45,1,0,4,410,20,1,3,16,174,0,1,4,15,171,22,0,3,0,73,22,1,9,6,166,13,0,1,3,0,73,1,0,5,150,17,0,0,2,1,3,0
16,3412,2012,5000000,1.85,88,4.6,167,5,0,1,4,249,0,0,1,2,359,0,0,2,6,488,11,0,0,0,60,0,0,0,0,103,9,0,1,2,116,0,0,0,10,314,0,0,0,1,0,2,0
16,3059,2006,11500000,1.85,92,7,193,7,0,0,0,229,15,0,0,14,46,9,0,0,3,696,4,0,0,0,193,0,3,5,13,272,6,0,0,0,191,21,0,0,0,4,0,0,0,0,0,1,0
29,2818,2006,45000000,2.35,129,7.6,408,53,1,76,159,110,43,2,69,161,116,46,1,7,25,350,0,2,42,2,206,27,1,13,41,520,1,0,0,1,216,39,2,14,48,111,14,0,0,0,6,11,0
26,2774,2000,90000000,1.85,143,7.8,378,18,1,13,18,343,9,0,0,4,387,0,0,0,0,441,11,0,0,0,5,36,2,22,36,606,5,1,4,11,84,25,1,0,12,178,12,2,1,19,15,36,2
29,3090,2014,50000000,2.35,106,6.9,189,7,0,0,5,270,92,1,15,42,341,0,1,108,154,659,52,0,6,0,106,32,1,1,11,308,0,0,0,0,103,25,0,0,3,60,34,1,1,2,0,1,0
26,3522,2016,110000000,1.37,127,6.7,440,36,2,22,69,138,0,1,0,16,39,11,0,6,20,656,162,1,37,1,149,54,1,2,10,488,4,0,0,1,34,21,5,8,52,74,65,4,32,62,2,12,0
